exp_id,repeat_id,run_id,runner,timestamp,result,fail_reason,memory_max,memory_swap_max,cpu_bandwidth,cpuset_cpus,storage_enabled,storage_rbps,storage_wbps,storage_delay_enabled,storage_delay_read_ms,storage_delay_write_ms,stress_enabled,stress_vm_workers,stress_vm_bytes,stress_cpu_saturate,workload,target_bytes,dynamic_mode,dynamic_dirty_bytes,dynamic_interval_ms,dynamic_init_work_ms,compute_iters,compute_ms,workload_port,kdat_cache,checkpoint_after_s,restore_gap_s,cold_response_s,restore_response_s,cold_ready_s,restore_time_s,dump_time_s,kdat_probing_s,restore_work_s,launch_overhead_s,kdat_ratio,cold_launch_s,task_visible_s,image_size_bytes,memory_current_before,memory_current_after_stress,memory_peak_bytes,oom,oom_kill,generic_recovery,storage_capacity,kernel_version,criu_dump_log,criu_restore_log,target_log,cache_policy,drop_caches_rc,drop_caches_ts,probe_interval_ms,probe_timeout_s,probe_attempts,first_success_attempt,restore_peak_current,cpu_freq_khz,meminfo_after_drop_caches_buffers_kb,meminfo_after_drop_caches_cached_kb,meminfo_after_drop_caches_dirty_kb,meminfo_after_drop_caches_sreclaimable_kb,meminfo_after_drop_caches_writeback_kb,meminfo_before_drop_caches_buffers_kb,meminfo_before_drop_caches_cached_kb,meminfo_before_drop_caches_dirty_kb,meminfo_before_drop_caches_sreclaimable_kb,meminfo_before_drop_caches_writeback_kb,memstat_after_drop_caches_anon,memstat_after_drop_caches_current,memstat_after_drop_caches_file,memstat_after_drop_caches_kernel,memstat_after_drop_caches_peak,memstat_after_drop_caches_slab_reclaimable,memstat_after_drop_caches_ts,memstat_after_response_anon,memstat_after_response_current,memstat_after_response_file,memstat_after_response_kernel,memstat_after_response_peak,memstat_after_response_slab_reclaimable,memstat_after_response_ts,memstat_after_restore_anon,memstat_after_restore_current,memstat_after_restore_file,memstat_after_restore_kernel,memstat_after_restore_peak,memstat_after_restore_slab_reclaimable,memstat_after_restore_ts,memstat_after_stress_warmup_anon,memstat_after_stress_warmup_current,memstat_after_stress_warmup_file,memstat_after_stress_warmup_kernel,memstat_after_stress_warmup_peak,memstat_after_stress_warmup_slab_reclaimable,memstat_after_stress_warmup_ts,memstat_before_drop_caches_anon,memstat_before_drop_caches_current,memstat_before_drop_caches_file,memstat_before_drop_caches_kernel,memstat_before_drop_caches_peak,memstat_before_drop_caches_slab_reclaimable,memstat_before_drop_caches_ts,memstat_before_restore_anon,memstat_before_restore_current,memstat_before_restore_file,memstat_before_restore_kernel,memstat_before_restore_peak,memstat_before_restore_slab_reclaimable,memstat_before_restore_ts,memstat_before_stress_anon,memstat_before_stress_current,memstat_before_stress_file,memstat_before_stress_kernel,memstat_before_stress_peak,memstat_before_stress_slab_reclaimable,memstat_before_stress_ts
dirty_sweep_cpubusy,6,dirty_30M_cpubusy_koff_rep06_restore,once,2026-07-01T17:20:35+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,45124925,true,target_memory,31457280,dirty,4194304,1000,0,100,NA,18080,off,1.0,2.0,NA,0.432611,NA,0.426896,0.358,0.141548,0.208031,0.077317,0.3316,NA,0.220959,31534527,0,1381396480,1479606272,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_koff_rep06_restore/dump.log,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_koff_rep06_restore/restore.log,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_koff_rep06_restore/target.log,best_effort_cold_cache,0,1782926444.182633757,5,0.300,1,1,1479208960,1235000,32,1854616,748,479076,0,84,1991448,45240,480800,0,208703488,1377054720,1145167872,22851584,1454211072,2810768,1782926444.247523067,NA,NA,NA,NA,NA,NA,NA,241876992,1479360512,1212743680,23642112,1479606272,3206032,1782926444.769708109,208703488,1381396480,1147998208,24227840,1381396480,4177136,1782926439.785566199,208703488,1420922880,1186557952,25321472,1454211072,5280712,1782926443.520201052,208703488,1377054720,1145167872,22851584,1454211072,2810768,1782926444.321168043,0,0,0,0,0,0,1782926436.571372045
dirty_sweep_cpubusy,7,dirty_30M_cpubusy_koff_rep07_restore,once,2026-07-01T17:20:48+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,45124925,true,target_memory,31457280,dirty,4194304,1000,0,100,NA,18080,off,1.0,2.0,NA,0.407255,NA,0.40223,0.310,0.13189,0.205721,0.064619,0.3279,NA,0.200293,31534527,0,1381421056,1479450624,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_koff_rep07_restore/dump.log,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_koff_rep07_restore/restore.log,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_koff_rep07_restore/target.log,best_effort_cold_cache,0,1782926456.297262330,5,0.300,1,1,1478963200,1235000,32,1862980,792,479160,0,84,1993596,45228,480740,0,208711680,1377198080,1145212928,22773760,1454284800,2808592,1782926456.357333567,NA,NA,NA,NA,NA,NA,NA,242098176,1479184384,1213235200,23564288,1479450624,3208344,1782926456.852321310,208711680,1381421056,1147985920,24137728,1381421056,4169688,1782926451.924113450,208711680,1421000704,1186545664,25235456,1454284800,5270496,1782926455.629080458,208711680,1377198080,1145212928,22773760,1454284800,2808592,1782926456.429729802,0,0,0,0,0,0,1782926448.962037138
dirty_sweep_cpubusy,8,dirty_30M_cpubusy_koff_rep08_restore,once,2026-07-01T17:21:00+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,45124925,true,target_memory,31457280,dirty,4194304,1000,0,100,NA,18080,off,1.0,2.0,NA,0.424409,NA,0.418841,0.280,0.13706,0.213255,0.068526,0.3272,NA,0.212291,31530431,0,1381539840,1479249920,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_koff_rep08_restore/dump.log,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_koff_rep08_restore/restore.log,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_koff_rep08_restore/target.log,best_effort_cold_cache,0,1782926468.413398253,5,0.300,1,1,1478844416,1235000,32,1854832,732,479480,0,84,1992996,45228,480980,0,208740352,1377017856,1145167872,22667264,1454313472,2810560,1782926468.474784395,NA,NA,NA,NA,NA,NA,NA,242118656,1479004160,1213227008,23453696,1479249920,3206800,1782926468.986443361,208740352,1381539840,1148219392,23961600,1381539840,4096896,1782926464.096245847,208740352,1421062144,1186775040,25055232,1454313472,5199360,1782926467.754261397,208740352,1377017856,1145167872,22667264,1454313472,2810560,1782926468.546690390,0,0,0,0,0,0,1782926460.985624156
dirty_sweep_cpubusy,9,dirty_30M_cpubusy_koff_rep09_restore,once,2026-07-01T17:21:12+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,45124925,true,target_memory,31457280,dirty,4194304,1000,0,100,NA,18080,off,1.0,2.0,NA,0.396919,NA,0.388527,0.292,0.117846,0.203011,0.06767,0.3033,NA,0.188484,31530422,0,1381441536,1479315456,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_koff_rep09_restore/dump.log,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_koff_rep09_restore/restore.log,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_koff_rep09_restore/target.log,best_effort_cold_cache,0,1782926480.448594466,5,0.300,1,1,1478848512,1235000,32,1854512,728,479136,0,84,1993108,45460,480684,0,208707584,1377140736,1145200640,22716416,1454452736,2812200,1782926480.510615711,NA,NA,NA,NA,NA,NA,NA,242089984,1479069696,1213259776,23519232,1479315456,3213008,1782926480.992755257,208707584,1381441536,1148235776,24010752,1381441536,4098456,1782926476.113558603,208707584,1421123584,1186791424,25108480,1454452736,5200280,1782926479.786365616,208707584,1377140736,1145200640,22716416,1454452736,2812200,1782926480.578906633,0,0,0,0,0,0,1782926472.982508720
dirty_sweep_cpubusy,10,dirty_30M_cpubusy_koff_rep10_restore,once,2026-07-01T17:21:24+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,45124925,true,target_memory,31457280,dirty,4194304,1000,0,100,NA,18080,off,1.0,2.0,NA,0.419579,NA,0.413748,0.367,0.139939,0.213243,0.060566,0.3382,NA,0.202707,31530431,0,1381347328,1479979008,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_koff_rep10_restore/dump.log,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_koff_rep10_restore/restore.log,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_koff_rep10_restore/target.log,best_effort_cold_cache,0,1782926492.282808101,5,0.300,1,1,1479512064,1235000,32,1854692,900,479076,0,92,1991916,30896,480576,0,208728064,1377148928,1145221120,22929408,1454333952,2808768,1782926492.350933139,NA,NA,NA,NA,NA,NA,NA,242106368,1479729152,1213280256,23711744,1479979008,3203416,1782926492.859836098,208728064,1381347328,1148100608,24248320,1381347328,4118976,1782926487.856418604,208728064,1421000704,1186656256,25341952,1454333952,5221640,1782926491.613893045,208728064,1377148928,1145221120,22929408,1454333952,2808768,1782926492.423401327,0,0,0,0,0,0,1782926484.703171230
dirty_sweep_cpubusy,1,dirty_30M_cpubusy_kon_rep01_restore,once,2026-07-01T17:21:36+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,45124925,true,target_memory,31457280,dirty,4194304,1000,0,100,NA,18080,on,1.0,2.0,NA,0.27231,NA,0.265118,0.381,0.004114,0.225088,0.035916,0.0155,NA,0.0436225,31534517,0,1381289984,1471496192,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_kon_rep01_restore/dump.log,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_kon_rep01_restore/restore.log,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_kon_rep01_restore/target.log,best_effort_cold_cache,0,1782926504.236644105,5,0.300,1,1,1471131648,1235000,32,1854604,484,479248,0,92,1990732,30912,480596,0,208703488,1377062912,1145114624,22872064,1454092288,2810576,1782926504.299393617,NA,NA,NA,NA,NA,NA,NA,241225728,1471250432,1206419456,23343104,1471496192,2989976,1782926504.711556556,208703488,1381289984,1147871232,24182784,1381289984,4114080,1782926499.811834560,208703488,1420783616,1186430976,25276416,1454092288,5216272,1782926503.570824578,208703488,1377062912,1145114624,22872064,1454092288,2810576,1782926504.422112051,0,0,0,0,0,0,1782926496.714836225
dirty_sweep_cpubusy,2,dirty_30M_cpubusy_kon_rep02_restore,once,2026-07-01T17:21:47+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,45124925,true,target_memory,31457280,dirty,4194304,1000,0,100,NA,18080,on,1.0,2.0,NA,0.278023,NA,0.272967,0.337,0.008045,0.234065,0.030857,0.0295,NA,0.0449367,31530446,0,1381679104,1471623168,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_kon_rep02_restore/dump.log,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_kon_rep02_restore/restore.log,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_kon_rep02_restore/target.log,best_effort_cold_cache,0,1782926516.010620005,5,0.300,1,1,1471209472,1235000,32,1863116,672,479224,0,92,1993384,30904,480704,0,208752640,1377071104,1145217024,22827008,1454374912,2811560,1782926516.070807823,NA,NA,NA,NA,NA,NA,NA,241270784,1471377408,1206517760,23293952,1471623168,2993240,1782926516.482349778,208752640,1381679104,1148030976,24195072,1381679104,4176864,1782926511.609778452,208752640,1421119488,1186586624,25292800,1454374912,5279328,1782926515.344880085,208752640,1377071104,1145217024,22827008,1454374912,2811560,1782926516.188056337,0,0,0,0,0,0,1782926508.446662284
dirty_sweep_cpubusy,3,dirty_30M_cpubusy_kon_rep03_restore,once,2026-07-01T17:21:59+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,45124925,true,target_memory,31457280,dirty,4194304,1000,0,100,NA,18080,on,1.0,2.0,NA,0.271413,NA,0.265635,0.319,0.00836,0.217117,0.040158,0.0315,NA,0.0452182,31534524,0,1381568512,1471574016,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_kon_rep03_restore/dump.log,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_kon_rep03_restore/restore.log,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_kon_rep03_restore/target.log,best_effort_cold_cache,0,1782926528.085345366,5,0.300,1,1,1471242240,1235000,32,1854340,736,479384,0,84,1993532,45220,480852,0,208740352,1377132544,1145245696,22835200,1454280704,2809248,1782926528.146698852,NA,NA,NA,NA,NA,NA,NA,241262592,1471344640,1206550528,23298048,1471574016,2991752,1782926528.551239916,208740352,1381568512,1148080128,24145920,1381568512,4112128,1782926523.721306606,208740352,1420935168,1186639872,25243648,1454280704,5213992,1782926527.419580283,208740352,1377132544,1145245696,22835200,1454280704,2809248,1782926528.263664411,0,0,0,0,0,0,1782926520.590135180
dirty_sweep_cpubusy,4,dirty_30M_cpubusy_kon_rep04_restore,once,2026-07-01T17:22:11+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,45124925,true,target_memory,31457280,dirty,4194304,1000,0,100,NA,18080,on,1.0,2.0,NA,0.285227,NA,0.278723,0.365,0.00661,0.230119,0.041994,0.0237,NA,0.0479033,31530448,0,1381568512,1471614976,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_kon_rep04_restore/dump.log,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_kon_rep04_restore/restore.log,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_kon_rep04_restore/target.log,best_effort_cold_cache,0,1782926540.274534072,5,0.300,1,1,1471148032,1235000,32,1854544,1116,479328,132,84,1992836,45212,480636,0,208719872,1377050624,1145221120,22777856,1454268416,2810048,1782926540.337881494,NA,NA,NA,NA,NA,NA,NA,241238016,1471369216,1206530048,23244800,1471614976,2989080,1782926540.761104998,208719872,1381568512,1148084224,24125440,1381568512,4152296,1782926535.865877428,208719872,1420910592,1186639872,25219072,1454268416,5251408,1782926539.612615291,208719872,1377050624,1145221120,22777856,1454268416,2810048,1782926540.458806079,0,0,0,0,0,0,1782926532.650106897
dirty_sweep_cpubusy,5,dirty_30M_cpubusy_kon_rep05_restore,once,2026-07-01T17:22:24+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,45124925,true,target_memory,31457280,dirty,4194304,1000,0,100,NA,18080,on,1.0,2.0,NA,0.273263,NA,0.267729,0.338,0.00941,0.221954,0.036365,0.0351,NA,0.0433798,31530439,0,1381744640,1472552960,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_kon_rep05_restore/dump.log,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_kon_rep05_restore/restore.log,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_kon_rep05_restore/target.log,best_effort_cold_cache,0,1782926552.496513355,5,0.300,1,1,1472143360,1235000,32,1854428,724,479368,0,84,1992316,45216,481120,0,208719872,1377067008,1145245696,22654976,1454432256,2814448,1782926552.557689001,NA,NA,NA,NA,NA,NA,NA,241233920,1472307200,1207595008,23113728,1472552960,2992792,1782926552.973739177,208719872,1381744640,1148338176,23969792,1381744640,4125736,1782926548.078998527,208719872,1421164544,1186893824,25063424,1454432256,5229736,1782926551.805144707,208719872,1377067008,1145245696,22654976,1454432256,2814448,1782926552.684711531,0,0,0,0,0,0,1782926544.871924254
dirty_sweep_cpubusy,6,dirty_30M_cpubusy_kon_rep06_restore,once,2026-07-01T17:22:36+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,45124925,true,target_memory,31457280,dirty,4194304,1000,0,100,NA,18080,on,1.0,2.0,NA,0.268844,NA,0.262866,0.404,0.005161,0.218185,0.03952,0.0196,NA,0.0449784,31534517,0,1380560896,1471401984,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_kon_rep06_restore/dump.log,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_kon_rep06_restore/restore.log,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_kon_rep06_restore/target.log,best_effort_cold_cache,0,1782926564.667733212,5,0.300,1,1,1470988288,1235000,32,1854488,796,478988,0,92,1991024,30900,480584,0,208723968,1376776192,1145061376,22679552,1453604864,2806112,1782926564.733121746,NA,NA,NA,NA,NA,NA,NA,241246208,1471156224,1206366208,23142400,1471401984,2989864,1782926565.137461824,208723968,1380560896,1147551744,24043520,1380560896,4167344,1782926560.141469726,208723968,1420292096,1186111488,25137152,1453604864,5264088,1782926563.968979016,208723968,1376776192,1145061376,22679552,1453604864,2806112,1782926564.852184920,0,0,0,0,0,0,1782926557.087823682
dirty_sweep_cpubusy,7,dirty_30M_cpubusy_kon_rep07_restore,once,2026-07-01T17:22:48+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,45124925,true,target_memory,31457280,dirty,4194304,1000,0,100,NA,18080,on,1.0,2.0,NA,0.281669,NA,0.276269,0.372,0.009958,0.234121,0.03219,0.0360,NA,0.0454507,31530446,0,1381683200,1472737280,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_kon_rep07_restore/dump.log,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_kon_rep07_restore/restore.log,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_kon_rep07_restore/target.log,best_effort_cold_cache,0,1782926577.041628523,5,0.300,1,1,1472339968,1235000,32,1854484,776,479088,0,84,1992968,45296,480828,0,208756736,1377173504,1145315328,22777856,1454350336,2807728,1782926577.130922731,NA,NA,NA,NA,NA,NA,NA,241274880,1472491520,1207664640,23257088,1472737280,2996000,1782926577.548730107,208756736,1381683200,1147994112,24154112,1381683200,4172312,1782926572.552379367,208756736,1420959744,1186549760,25243648,1454350336,5275184,1782926576.363827679,208756736,1377173504,1145315328,22777856,1454350336,2807728,1782926577.252324760,0,0,0,0,0,0,1782926569.395584289
dirty_sweep_cpubusy,8,dirty_30M_cpubusy_kon_rep08_restore,once,2026-07-01T17:23:01+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,45124925,true,target_memory,31457280,dirty,4194304,1000,0,100,NA,18080,on,1.0,2.0,NA,0.272982,NA,0.267392,0.332,0.008215,0.221084,0.038093,0.0307,NA,0.0460324,31534542,0,1381138432,1472745472,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_kon_rep08_restore/dump.log,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_kon_rep08_restore/restore.log,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_kon_rep08_restore/target.log,best_effort_cold_cache,0,1782926589.011684184,5,0.300,1,1,1472278528,1235000,32,1866848,796,479224,0,84,1994044,45220,480832,0,208748544,1377062912,1145106432,22847488,1454051328,2814104,1782926589.080583149,NA,NA,NA,NA,NA,NA,NA,241270784,1472499712,1207459840,23302144,1472745472,2991160,1782926589.489627040,208748544,1381138432,1147637760,24203264,1381142528,4165864,1782926584.641896696,208748544,1420656640,1186197504,25305088,1454051328,5269824,1782926588.353659201,208748544,1377062912,1145106432,22847488,1454051328,2814104,1782926589.200346327,0,0,0,0,0,0,1782926581.424086796
dirty_sweep_cpubusy,9,dirty_30M_cpubusy_kon_rep09_restore,once,2026-07-01T17:23:13+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,45124925,true,target_memory,31457280,dirty,4194304,1000,0,100,NA,18080,on,1.0,2.0,NA,0.283307,NA,0.277251,0.315,0.00845,0.228107,0.040694,0.0305,NA,0.0544107,31530448,0,1381273600,1472516096,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_kon_rep09_restore/dump.log,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_kon_rep09_restore/restore.log,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_kon_rep09_restore/target.log,best_effort_cold_cache,0,1782926601.474646733,5,0.300,1,1,1472229376,1235000,32,1863224,740,479420,0,84,1993792,45224,480392,0,208740352,1378115584,1145217024,23744512,1454383104,3719624,1782926601.548149142,NA,NA,NA,NA,NA,NA,NA,241258496,1472270336,1206517760,24207360,1472516096,3903744,1782926601.968101906,208740352,1381273600,1148067840,24215552,1381273600,4184496,1782926597.103925927,208740352,1421082624,1186623488,25305088,1454383104,5280656,1782926600.813370199,208740352,1378115584,1145217024,23744512,1454383104,3719624,1782926601.668561270,0,0,0,0,0,0,1782926593.922741260
dirty_sweep_cpubusy,10,dirty_30M_cpubusy_kon_rep10_restore,once,2026-07-01T17:23:25+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,45124925,true,target_memory,31457280,dirty,4194304,1000,0,100,NA,18080,on,1.0,2.0,NA,0.266368,NA,0.259964,0.356,0.008837,0.22015,0.030977,0.0340,NA,0.0445552,31530448,0,1381740544,1471438848,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_kon_rep10_restore/dump.log,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_kon_rep10_restore/restore.log,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_kon_rep10_restore/target.log,best_effort_cold_cache,0,1782926613.627698139,5,0.300,1,1,1471074304,1235000,32,1854540,456,479284,0,92,1993356,30900,480784,0,208736256,1377054720,1145171968,22716416,1454399488,2813712,1782926613.697154642,NA,NA,NA,NA,NA,NA,NA,241254400,1471197184,1206472704,23175168,1471438848,2993768,1782926614.105940683,208736256,1381740544,1148190720,24088576,1381740544,4175816,1782926609.221213314,208736256,1421144064,1186746368,25186304,1454399488,5285312,1782926612.963808290,208736256,1377054720,1145171968,22716416,1454399488,2813712,1782926613.823475000,0,0,0,0,0,0,1782926606.017095314
dirty_sweep_cpubusy,1,dirty_30M_cpubusy_rep01_cold,cold,2026-07-01T17:18:22+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,45124925,true,target_memory,31457280,dirty,4194304,1000,0,100,NA,18080,NA,NA,NA,0.0899441,NA,0.0875049,NA,NA,NA,NA,NA,NA,0.0196137,NA,NA,0,1381490688,1410936832,0,0,NA,1G,6.8.0-85-generic,NA,NA,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_rep01_cold/cold_start_target.log,best_effort_cold_cache,0,1782926306.988904203,5,0.300,1,1,NA,1235000,36,1854148,816,479612,0,72,1940840,1124,480140,0,208728064,1377312768,1145233408,22945792,1381490688,2794088,1782926307.044819116,240242688,1410674688,1147027456,23076864,1410936832,2809512,1782926307.158266969,NA,NA,NA,NA,NA,NA,NA,208728064,1381490688,1148043264,24313856,1381490688,4165072,1782926306.947125692,208728064,1381490688,1148043264,24313856,1381490688,4165072,1782926306.960122111,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1782926303.816864636
dirty_sweep_cpubusy,2,dirty_30M_cpubusy_rep02_cold,cold,2026-07-01T17:18:30+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,45124925,true,target_memory,31457280,dirty,4194304,1000,0,100,NA,18080,NA,NA,NA,0.0985525,NA,0.0913749,NA,NA,NA,NA,NA,NA,0.0312779,NA,NA,0,1381367808,1410908160,0,0,NA,1G,6.8.0-85-generic,NA,NA,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_rep02_cold/cold_start_target.log,best_effort_cold_cache,0,1782926313.945875719,5,0.300,1,1,NA,1235000,32,1853872,704,479656,0,72,1955748,15320,480088,0,208748544,1377357824,1145286656,22761472,1381367808,2800008,1782926314.000935079,240267264,1410641920,1147080704,22892544,1410908160,2812880,1782926314.122612757,NA,NA,NA,NA,NA,NA,NA,208748544,1381367808,1147977728,24129536,1381367808,4170992,1782926313.895106637,208748544,1381367808,1147977728,24129536,1381367808,4170992,1782926313.906827503,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1782926310.743556168
dirty_sweep_cpubusy,3,dirty_30M_cpubusy_rep03_cold,cold,2026-07-01T17:18:37+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,45124925,true,target_memory,31457280,dirty,4194304,1000,0,100,NA,18080,NA,NA,NA,0.0947726,NA,0.0901501,NA,NA,NA,NA,NA,NA,0.0293751,NA,NA,0,1381695488,1411072000,0,0,NA,1G,6.8.0-85-generic,NA,NA,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_rep03_cold/cold_start_target.log,best_effort_cold_cache,0,1782926320.824847914,5,0.300,1,1,NA,1235000,36,1853972,832,479400,0,72,1937340,1252,480008,0,208736256,1377562624,1145135104,22913024,1381695488,2791496,1782926320.886168905,240250880,1410809856,1146929152,23040000,1411072000,2806216,1782926321.003778204,NA,NA,NA,NA,NA,NA,NA,208736256,1381695488,1147985920,24195072,1381695488,4077344,1782926320.784305919,208736256,1381695488,1147985920,24195072,1381695488,4077344,1782926320.797046565,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1782926317.666597306
dirty_sweep_cpubusy,4,dirty_30M_cpubusy_rep04_cold,cold,2026-07-01T17:18:44+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,45124925,true,target_memory,31457280,dirty,4194304,1000,0,100,NA,18080,NA,NA,NA,0.0912576,NA,0.0843034,NA,NA,NA,NA,NA,NA,0.0227282,NA,NA,0,1381208064,1410719744,0,0,NA,1G,6.8.0-85-generic,NA,NA,/root/Embed-sim-lab/testbed/runs/dirty_30M_cpubusy_rep04_cold/cold_start_target.log,best_effort_cold_cache,0,1782926327.901922693,5,0.300,1,1,NA,1235000,32,1853708,648,479660,128,72,1952656,15396,480092,0,208723968,1377255424,1145090048,22736896,1381208064,2796864,1782926327.958379240,240238592,1410453504,1146884096,22867968,1410719744,2812176,1782926328.073840324,NA,NA,NA,NA,NA,NA,NA,208723968,1381208064,1147772928,24014848,1381208064,4073048,1782926327.851167701,208723968,1381208064,1147772928,24014848,1381208064,4073048,1782926327.863105284,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1782926324.742111048
